stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
hanoi_stop_11518505970,Bãi đỗ xe nhà ga T1,,21.214802,105.800121,,
hanoi_stop_738815799,Điểm trung chuyển Cầu Giấy - GTVT 01,,21.028726,105.803550,,
hanoi_stop_738815835,593-595 Kim Mã,,21.029397,105.808861,,
hanoi_stop_8939177168,90 Khuất Duy Tiến,,20.995703,105.800228,,
hanoi_stop_8939177169,162 Khuất Duy Tiến (đối diện khu dân cư 11 - Tổ dân phố 32 phường Thanh Xuân Bắc),,20.998292,105.798252,,
hanoi_stop_4504060143,Đối diện 289A Khuất Duy Tiến - Vinaconex1,,21.003823,105.793781,,
hanoi_stop_8939177170,246 Khuất Duy Tiến,,21.003289,105.793443,,
hanoi_stop_8939177171,39-41 Khuất Duy Tiến,,20.997897,105.797789,,
hanoi_stop_8939177172,Quận uỷ Thanh Xuân - Số 9 Khuất Duy Tiến,,20.994696,105.800327,,
hanoi_stop_738814236,Đối diện Trung tâm Văn hóa Thông tin Tỉnh Hà Tây - Phùng Hưng (Hà Đông),,20.972302,105.782531,,
hanoi_stop_8846358751,70 Phùng Hưng (Hà Đông),,20.969036,105.785369,,
hanoi_stop_8943684257,Đối diện Nhà CT2A Khu đô thị Xa La - Đường Phúc La,,20.962391,105.794520,,
hanoi_stop_8943684259,Tường rào khách sạn Mường Thanh - KĐT Xa La - Đường Phúc La,,20.960584,105.792289,,
hanoi_stop_8943684261,Đối diện 17 Tổ 10 Kiến Hưng - Phố Mậu Lương,,20.957493,105.790669,,
hanoi_stop_8943684263,Đối diện sân bóng Mậu Lương - Đường Lê Xuân Điệp,,20.955656,105.792694,,
hanoi_stop_8943684265,Đối diện khu chung cư và nhà ở quân đội - Bộ Quốc Phòng - Đường Lê Xuân Điệp,,20.951055,105.791265,,
hanoi_stop_8943684267,Giữa số nhà DG10-14 và DG10-26 - Đường Lê Xuân Điệp,,20.947865,105.790253,,
hanoi_stop_13697655695,Fortuna Láng Hạ,,21.021282,105.818151,,
hanoi_stop_738815734,Viện Công nghệ Xạ hiếm,,21.013303,105.812654,,
hanoi_stop_9342635874,Sư đoàn Phòng không 361,,21.007333,105.807273,,
hanoi_stop_9342635856,Nhà 18T1 Khu đô thị Trung Hòa Nhân Chính,,21.006080,105.805464,,
hanoi_stop_8829926856,Nhà N2E Khu đô thị Trung Hòa Nhân Chính,,21.002854,105.800911,,
hanoi_stop_8920049636,Thành cổ Hà Nội - Đối diện 38 Phan Đình Phùng,,21.040624,105.841622,,
hanoi_stop_8943684269,Đối diện 22 DG8 KĐT Kiến Hưng - Đường Lê Xuân Điệp,,20.947484,105.790265,,
hanoi_stop_8943684266,Ban chỉ huy quân sự quận Hà Đông - Doanh trại QĐND - Đường Lê Xuân Điệp,,20.950548,105.791280,,
hanoi_stop_8943684264,Trung tâm thể thao Mậu Mương - Đường Lê Xuân Điệp,,20.956207,105.793028,,
hanoi_stop_8943684262,Miếu làng Mậu Lương - Phố Mậu Lương,,20.957873,105.790448,,
hanoi_stop_8943684260,Đối diện Nhà CT4B Khu đô thị Xa La - Phúc La,,20.961247,105.793519,,
hanoi_stop_8846358793,Công ty CP Xây lắp điện Hà Tây - 113 Phùng Hưng (Hà Đông),,20.970236,105.784506,,
hanoi_stop_738814732,Trung tâm Văn hóa Thông tin - Phùng Hưng (Hà Đông),,20.972691,105.782636,,
hanoi_stop_738813826,Đối diện nhà N2E Khu đô thị Trung Hòa Nhân Chính,,21.002627,105.801098,,
hanoi_stop_9342635857,23 Lê Văn Lương,,21.006248,105.806251,,
hanoi_stop_9342635858,33 Lê Văn Lương,,21.007530,105.808123,,
hanoi_stop_8903312081,97 Láng Hạ,,21.014423,105.813703,,
hanoi_stop_8757875253,Ngõ 71 Láng Hạ,,21.018480,105.816402,,
hanoi_stop_8845983485,Số 2 Chu Văn An - Hà Đông,,20.974072,105.778333,,
hanoi_stop_8845983486,Cầu Cong - Vạn Phúc,,20.977369,105.775697,,
hanoi_stop_8845983487,Chùa Vạn Phúc - Hà Đông,,20.979804,105.772529,,
hanoi_stop_8845983488,Số 170 - 172 Vạn Phúc - Hà Đông,,20.982179,105.770860,,
hanoi_stop_8845983489,Điểm xén hè qua ngã 4 Vạn Phúc - Tố Hữu,,20.980925,105.767559,,
hanoi_stop_8845983490,Gần đường vào Khu đô thị Dương Nội,,20.976836,105.762347,,
hanoi_stop_8845983491,Nhà chờ gần Nam Cường Building,,20.974762,105.759538,,
hanoi_stop_8845983492,Nhà chờ gần đường vào Khu đô thị An Hưng,,20.973255,105.757624,,
hanoi_stop_8845983493,Qua 100m cầu La Khê,,20.970577,105.754716,,
hanoi_stop_8845983494,Nghĩa trang La Khê,,20.966243,105.751925,,
hanoi_stop_8944376751,Tòa nhà CT7F The Sparks Nam Cường,,20.962690,105.747603,,
hanoi_stop_8944376752,Công ty Cây xanh Việt Nam,,20.958507,105.740241,,
hanoi_stop_8943744747,Đối diện Công ty Cây xanh Việt Nam,,20.958275,105.740391,,
hanoi_stop_8846689632,Nhà chờ đối diện cổng The Sparks Nam Cường,,20.962851,105.748430,,
hanoi_stop_8846689633,Đối diện nghĩa trang La Khê,,20.966599,105.752508,,
hanoi_stop_8846689634,350 Tố Hữu,,20.970769,105.755225,,
hanoi_stop_8846689635,Đối diện đường vào Khu đô thị An Hưng,,20.972676,105.757385,,
hanoi_stop_8846689636,Đối diện Nam Cường Building,,20.975211,105.760700,,
hanoi_stop_8846689637,Điểm xén hè gần đường vào KĐT Dương Nội - Tố Hữu,,20.978379,105.764791,,
hanoi_stop_8846689638,Trước ngã 4 Vạn Phúc - Tố Hữu 50m,,20.981482,105.768810,,
hanoi_stop_8846689639,Số 51 Vạn Phúc (Hà Đông) - Tòa nhà Landmark,,20.981772,105.770840,,
hanoi_stop_8846689640,Số 63 Vạn Phúc (Hà Đông) - Siêu thị Vinmart Vạn Phúc,,20.978355,105.774031,,
hanoi_stop_8846689641,Nhà văn hóa Công đoàn Hà Nội,,20.973828,105.778252,,
hanoi_stop_13159384054,Chung cư Goldsilk Complex Hà Đông - đường Vạn Phúc,,20.976821,105.775869,,
hanoi_stop_8945948098,Tường rào sân Golf Mỹ Đình Pearl,,21.005740,105.770022,,
hanoi_stop_8945948099,Đông y dược Bảo Long,,21.011201,105.713693,,
hanoi_stop_8945948100,Chùa Sơn Trung,,21.003373,105.657590,,
hanoi_stop_8945948102,Cầu vượt Hoàng Xá,,21.004175,105.642011,,
hanoi_stop_8945948103,Khu công nghiệp Thạch Thất,,21.003651,105.635624,,
hanoi_stop_8945948104,Ngã 3 Tỉnh lộ 419 - Đại lộ Thăng Long,,21.003189,105.630667,,
hanoi_stop_8945948105,Cầu chui dân sinh số 11 - Đại lộ Thăng Long,,21.002216,105.620457,,
hanoi_stop_8945948106,Công ty Sun House xã Ngọc Liệp,,21.001802,105.610233,,
hanoi_stop_8945948107,Trước nhà máy thép Mỹ Thuật Hải Vân,,21.001640,105.606312,,
hanoi_stop_8945948108,Đường vào chùa Kim Long,,20.999371,105.595335,,
hanoi_stop_8945948109,"Thôn Liệp Mai, xã Ngọc Liệp",,20.993755,105.585565,,
hanoi_stop_8945948110,"Thôn Đồng Kho, xã Đồng Trúc",,20.989483,105.572871,,
hanoi_stop_8945948111,Qua khu Đồng Trúc resort 10m,,20.989871,105.566094,,
hanoi_stop_8945948112,"Thôn Đồi Bông, xã Đồng Trúc",,20.990673,105.555589,,
hanoi_stop_8946031018,Trạm 110KV Thạch Thất,,20.990995,105.545367,,
hanoi_stop_8946031025,Trước 50m đường vào trường Đại học FPT,,21.009694,105.524820,,
hanoi_stop_8946031027,Công ty TNHH Xây dựng Sungeun Plant,,21.006499,105.518255,,
hanoi_stop_8946031028,Công ty Cổ phần Dịch vụ Bảo vệ Khu công nghệ cao Hòa Lạc,,21.000059,105.522018,,
hanoi_stop_8946031029,Ngã ba Hòa Lạc - Quốc lộ 21,,20.993630,105.523795,,
hanoi_stop_8946031030,Trước Cửa hàng điện máy Tâm Đức,,20.984603,105.526291,,
hanoi_stop_8946031031,Đối diện CH xăng dầu Phú Cát,,20.976597,105.530797,,
hanoi_stop_8946031033,Qua 70m cổng Trung đoàn Bộ binh cơ giới 102,,20.960463,105.536640,,
hanoi_stop_5248927321,Xóm 2 Hoà Phú (chiều đi Xuân Mai),,20.954499,105.539922,,
hanoi_stop_8946031034,Trước công ty CP Long Thạch,,20.951651,105.541429,,
hanoi_stop_8946031035,Trước cửa hàng vật liệu xây dựng Thành Cảnh,,20.944993,105.545079,,
hanoi_stop_8946031036,Đối diện Nha Khoa Trường Huyền,,20.944257,105.550142,,
hanoi_stop_8946031037,Chợ Long Phú,,20.943699,105.553967,,
hanoi_stop_8946031039,Xóm 5 thôn Long Phú,,20.934741,105.564267,,
hanoi_stop_8946031040,Đối diện làng văn hóa Yên Thái,,20.932043,105.567509,,
hanoi_stop_8946031041,Cửa Hàng Xăng Dầu TV21,,20.928189,105.570777,,
hanoi_stop_8946031042,Đường vào trường Đại học Phòng cháy chữa cháy cơ sở 2,,20.920356,105.573776,,
hanoi_stop_8946031043,Đại Học Lâm Nghiệp,,20.911103,105.577172,,
hanoi_stop_8946031044,"35 Tổ 3, Thị Trấn Xuân Mai",,20.904681,105.578674,,
hanoi_stop_8946031045,Trường Sỹ quan đặc công (qua cửa hàng xăng dầu số 7 Xuân Mai),,20.899879,105.580072,,
hanoi_stop_8946031046,Công Ty Xuân Cương,,20.895592,105.581016,,
hanoi_stop_8946031047,Trường Cao đẳng Cảnh sát nhân dân 1,,20.888102,105.579160,,
hanoi_stop_8946031048,Qua 100m trường Trung cấp Nghề tổng hợp Hà Nội,,20.884086,105.578568,,
hanoi_stop_8946031049,"Trung tâm Dịch vụ Tổng hợp, thôn Xuân Trung",,20.878156,105.577581,,
hanoi_stop_8946031050,Thôn Xuân Sen - Xuân Mai,,20.871457,105.576533,,
hanoi_stop_8946031051,KTX Trường CĐ Cộng đồng Hà Tây,,20.866085,105.578344,,
hanoi_stop_8946031032,"Thôn 7 Phú Cát, Quốc Oai",,20.973148,105.533815,,
hanoi_stop_8946031038,Cầu Cửa Đầm,,20.941128,105.556968,,
hanoi_stop_11537292300,Công ty điện tử Nobie,,21.002426,105.541545,,
hanoi_stop_11537292301,Tòa nhà Trung tâm Viện đo lường Việt Nam,,21.007394,105.539248,,
hanoi_stop_11537292302,Đối diện FPT Software Hòa Lạc,,21.010652,105.535054,,
hanoi_stop_11537292303,Đối diện trường cao đẳng Quốc tế Hà Nội,,20.930594,105.569209,,
hanoi_stop_8946656543,Đối diện KTX Cao đẳng cộng đồng,,20.865491,105.578909,,
hanoi_stop_8946656544,Đài Phát sóng phát thanh CK2,,20.873470,105.577059,,
hanoi_stop_8946656546,Đối diện trường Trung cấp nghề tổng hợp HN,,20.886137,105.579057,,
hanoi_stop_8946656547,Quán Lẩu cua đồng Xuân Mai,,20.891583,105.580604,,
hanoi_stop_8946656548,Đối diện cty Xuân Cương,,20.895212,105.581359,,
hanoi_stop_8946656549,Trường Sỹ quan đặc công (trước đối diện cửa hàng xăng dầu số 7 Xuân Mai),,20.900094,105.580317,,
hanoi_stop_8946656550,Trước Shop giầy Ngọc Khuê,,20.903697,105.579112,,
hanoi_stop_8946656551,Đối diện nhà văn hóa khu Tân Xuân,,20.906352,105.578497,,
hanoi_stop_8946656552,Đối diện Đại học Lâm Nghiệp,,20.910131,105.577579,,
hanoi_stop_8946656553,"Thôn Cố Thổ, Hòa Sơn",,20.920130,105.574098,,
hanoi_stop_8946656554,Đối điện Cây xăng TV21,,20.928014,105.571111,,
hanoi_stop_8946656555,Gần làng văn hóa Yên Thái,,20.932016,105.567953,,
hanoi_stop_8946656556,Nhà hàng Phú Sơn,,20.938847,105.559846,,
hanoi_stop_8946656557,Qua cầu Cửa Đầm,,20.941401,105.556973,,
hanoi_stop_8946656558,Chợ Long Phú,,20.944414,105.552533,,
hanoi_stop_8946656559,Trước cửa hàng Tôn Xốp Quý Hiền,,20.944414,105.549745,,
hanoi_stop_8946656560,Đối diện cửa hàng vật liệu xây dựng Thanh Canh,,20.945458,105.544845,,
hanoi_stop_8946656561,Đối diện Công ty CP Long Thạch,,20.951635,105.541676,,
hanoi_stop_5248910223,Xóm 2 Hoà Phú (chiều về Mỹ Đình),,20.955212,105.539555,,
hanoi_stop_5248940221,"Thôn 7, xã Phú Cát",,20.961799,105.536700,,
hanoi_stop_8946656562,Qua Công an phường Hòa Phú,,20.973442,105.533896,,
hanoi_stop_8946656563,Trước 100m cầu Rau,,20.976670,105.530978,,
hanoi_stop_8946656564,Đường vào UBND xã Thạch Hòa,,20.984779,105.526460,,
hanoi_stop_8946656565,Đối diện cửa hàng điện nước Tuấn Bình,,20.996494,105.523332,,
hanoi_stop_8946656566,Qua 30m đối diện Công ty Cổ phần Dịch vụ Bảo vệ Khu công nghệ cao Hòa Lạc,,20.999864,105.522260,,
hanoi_stop_8946656567,Quầy thuốc số 15 - thôn 7 xã Thạch Hòa,,21.006114,105.518658,,
hanoi_stop_8946031026,Qua 50m đối diện đường vào trường Đại học FPT,,21.009611,105.524407,,
hanoi_stop_8946656568,Khu công nghệ cao Hòa Lạc,,20.989744,105.537963,,
hanoi_stop_8946656569,Cty Cám Trường Thọ,,20.989796,105.545414,,
hanoi_stop_8946656570,"Thôn Khoang Mái, xã Đồng Trúc",,20.989493,105.554580,,
hanoi_stop_8946656571,Qua hầm chui dân sinh số 18 15m,,20.988688,105.566013,,
hanoi_stop_8946656572,"Thôn Đồng Kho, xã Đồng Trúc (hướng về trung tâm thành phố)",,20.988286,105.572654,,
hanoi_stop_8946656573,"Thôn Liệp Mai, xã Ngọc Liệp (hướng về trung tâm thành phố)",,20.993426,105.587434,,
hanoi_stop_8946656574,Trường Trung học cơ sở Ngọc Liệp,,20.996429,105.594437,,
hanoi_stop_8946656575,"Thôn Đồng Bụt, xã Ngọc Liệp",,21.000460,105.606440,,
hanoi_stop_8946656576,"Thôn Ngọc Than, xã Ngọc Mỹ",,21.001051,105.621822,,
hanoi_stop_8946656577,Thôn Ngô Sài - thị trấn Quốc Oai,,21.001935,105.630216,,
hanoi_stop_8946656578,Khu đô thị Ngôi Nhà Mới,,21.002504,105.635766,,
hanoi_stop_8946656579,Ngã 3 Chùa Thầy,,21.002680,105.648246,,
hanoi_stop_8808913250,Trước ngã ba phố Sa Đôi,,21.004749,105.767659,,
hanoi_stop_8946656545,Đối diện Trung tâm Dịch vụ Tổng Hợp,,20.877333,105.577697,,
hanoi_stop_11537292304,FPT Software Hòa Lạc,,21.010463,105.535013,,
hanoi_stop_11537292305,Đối diện công ty Thông Tin M3 Viettel,,21.002769,105.540605,,
hanoi_stop_12082634698,Đối diện Trường Cao đẳng Cảnh sát nhân dân 1,,20.888032,105.579354,,
hanoi_stop_12082634699,Trường cao đẳng Quốc tế Hà Nội,,20.930455,105.569638,,
hanoi_stop_8948067789,Ao làng Do Lộ - đối diện 1099 Quang Trung,,20.945494,105.742739,,
hanoi_stop_7893470208,Đối diện Công ty Cổ phần Gỗ thép Đại Lộc,,20.941623,105.736833,,
hanoi_stop_8948067790,Đối diện Công ty Cổ phần Cơ khí Xây dựng Hà Thái,,20.935010,105.723591,,
hanoi_stop_7860662663,Nhà thờ Giáo họ Phượng Bãi,,20.933083,105.720520,,
hanoi_stop_8948067791,UBND phường Biên Giang,,20.930605,105.716887,,
hanoi_stop_8948067792,Gần trụ sở Công an huyện Chương Mỹ,,20.925660,105.709402,,
hanoi_stop_8948067793,Đối diện UBND huyện Chương Mỹ,,20.924511,105.702045,,
hanoi_stop_8948067794,Qua lối rẽ đi chùa Trăm Gian 200m,,20.925011,105.690466,,
hanoi_stop_8948067795,Cách cây xăng Vạn Xuân 100m,,20.928469,105.686082,,
hanoi_stop_8948067796,Đối diện đường vào thôn Cổ Pháp,,20.928993,105.676703,,
hanoi_stop_8948067797,Khu công nghiệp Phú Nghĩa,,20.928880,105.671763,,
hanoi_stop_8948067798,Cửa hàng xăng dầu Phú Nghĩa,,20.928634,105.661613,,
hanoi_stop_8948067799,Chùa Cổ Mẫu,,20.925144,105.651240,,
hanoi_stop_8948067800,Phù Yên - Trường Yên - Chương Mỹ (chiều đi),,20.922650,105.647927,,
hanoi_stop_8948067801,Chợ Đông Phương Yên,,20.918066,105.641952,,
hanoi_stop_8948067802,Cổng làng Đông Phương Yên,,20.915127,105.638074,,
hanoi_stop_8948067803,Đối diện Điện lạnh Hòa Phát Công Thảo,,20.913954,105.630505,,
hanoi_stop_8948067805,Đối diện Nhà phân phối Phong Tùng,,20.911987,105.614759,,
hanoi_stop_8948067806,Trung tâm đang kiểm xe cơ giới 29-11D,,20.909448,105.605756,,
hanoi_stop_8948067807,Tiến Ân (chiều đi Xuân Mai),,20.907921,105.600293,,
hanoi_stop_8948067808,Nhà máy Z119,,20.905357,105.591064,,
hanoi_stop_8948067809,Nhà văn hóa thị trấn Xuân Mai,,20.904309,105.587311,,
hanoi_stop_8948067810,Cầu Quán Lát - Thị trấn Xuân Mai,,20.901938,105.581746,,
hanoi_stop_8948067811,Số 66 Tổ 6 Khu Xuân Mai,,20.900386,105.578841,,
hanoi_stop_8948067812,Bệnh xá 24 - Bưu điện Xuân Mai,,20.898434,105.576491,,
hanoi_stop_8948067813,Tổ 7 Tân Bình - Thị trấn Xuân Mai,,20.896320,105.574278,,
hanoi_stop_8948067814,Cách cầu Xuân Mai 50m,,20.893741,105.571599,,
hanoi_stop_8948067815,Đối diện trường Cao đẳng Nông nghiệp và Phát triển Nông thôn Bắc Bộ,,20.890128,105.568107,,
hanoi_stop_8948067816,Số 12 tổ 6 khu Chiến Thắng,,20.886060,105.564825,,
hanoi_stop_5128206022,Chợ Cầu Mai Lĩnh - 1392 Quang Trung,,20.938313,105.730324,,
hanoi_stop_8948067804,Ngã 3 Yên Kiện - Quốc lộ 6,,20.913932,105.624922,,
hanoi_stop_11528486380,Đối diện điểm cuối tuyến 37,,20.924250,105.696443,,
hanoi_stop_8948071419,Cây xăng tổ 8 khu Chiến Thắng,,20.886175,105.565400,,
hanoi_stop_8948071420,Trường Cao đẳng Nông nghiệp và Phát triển Nông thôn Bắc Bộ,,20.889538,105.567898,,
hanoi_stop_8948071421,Số 6 Tổ 3 Khu Chiến Thắng,,20.893544,105.571609,,
hanoi_stop_8948071422,Tổ 7 khu Tân Bình - Thị trấn Xuân Mai,,20.895981,105.574258,,
hanoi_stop_8948071423,Bưu điện Xuân Mai,,20.898633,105.577020,,
hanoi_stop_8948071424,Tổ 2 khu Xuân Hà,,20.900132,105.578676,,
hanoi_stop_8948071425,Cầu Quán Lát - Thị trấn Xuân Mai,,20.901867,105.581969,,
hanoi_stop_8948071426,Nhà văn hóa thị trấn Xuân Mai,,20.904278,105.587957,,
hanoi_stop_8948071427,Đối diện nhà máy Z119,,20.905414,105.591832,,
hanoi_stop_8948071428,Tiến Ân (chiều về Hà Nội),,20.906077,105.594247,,
hanoi_stop_8948071429,Đối diện Trung tâm đang kiểm xe cơ giới 29-11D,,20.909381,105.606248,,
hanoi_stop_8948071430,Nhà phân phối Phong Tùng,,20.912188,105.615993,,
hanoi_stop_8948071431,Đối diện ngã 3 Yên Kiện - Quốc lộ 6,,20.913766,105.625005,,
hanoi_stop_8948071432,Đối diện thôn Đồi Hai,,20.913792,105.631322,,
hanoi_stop_8948071433,Đối diện cổng làng Đông Phương Yên,,20.914950,105.638139,,
hanoi_stop_8948071434,Đối diện chợ Đông Phương Yên,,20.918249,105.642525,,
hanoi_stop_8948071435,Phù Yên - Trường Yên - Chương Mỹ (chiều về),,20.922660,105.648286,,
hanoi_stop_8948071436,Đối diện chùa Cổ Mẫu,,20.925433,105.652110,,
hanoi_stop_8948071437,Đối diện cửa hàng xăng dầu Phú Nghĩa,,20.928355,105.661051,,
hanoi_stop_8948071438,Đối diện khu công nghiệp Phú Nghĩa,,20.928730,105.673352,,
hanoi_stop_8948071439,Đường vào thôn Cổ Pháp,,20.928893,105.679395,,
hanoi_stop_8948071440,Đối diện qua cây xăng Vạn Xuân 100m,,20.928064,105.686470,,
hanoi_stop_8948071441,Đối diện gần đường vào chùa Trăm Gian 100m,,20.924446,105.690665,,
hanoi_stop_8948071442,Đối diện khu công nghiệp Văn Minh,,20.923722,105.694462,,
hanoi_stop_8948071443,Gara Ô tô Đoàn Chiến,,20.924132,105.702922,,
hanoi_stop_8948071444,80 Khu Bắc,,20.925369,105.709627,,
hanoi_stop_8948071445,Đường vào ngõ 253 Biên Giang,,20.929657,105.715850,,
hanoi_stop_8948071446,Ngã 3 đường vào trường Đại học Sư phạm TDTT Hà Nội,,20.933081,105.720817,,
hanoi_stop_8948071447,Công ty Cổ phần Cơ khí Xây dựng Hà Thái - 53 Biên Giang,,20.934458,105.722985,,
hanoi_stop_5128206021,Chợ Cầu Mai Lĩnh - 1529 Quang Trung,,20.937939,105.729988,,
hanoi_stop_8948071448,Qua cây xăng Cổ Bản - 1235 Quang Trung,,20.941951,105.737746,,
hanoi_stop_8948071449,Đối diện giếng cổ thôn Do Lộ - 1115 Quang Trung,,20.944854,105.742050,,
hanoi_stop_8948071450,Đối diện cổng làng Nghĩa Lộ,,20.947674,105.745845,,
hanoi_stop_8954351029,29 Ngọc Khánh,,21.024690,105.819424,,
hanoi_stop_8954351031,Đối diện 70 Ngọc Khánh,,21.028739,105.817618,,
hanoi_stop_11522073217,32-34 Trần Đăng Ninh,,21.036321,105.794024,,
hanoi_stop_8954351032,Đối diện Ký túc xá trường Đảng Nguyễn Ái Quốc,,21.045242,105.790392,,
hanoi_stop_8954351045,Bãi đỗ xe Dịch Vọng,,21.042827,105.790253,,
hanoi_stop_8954351030,104 nhà B Tập thể Ngọc Khánh - Đối diện Khách sạn Lake Side,,21.027940,105.817603,,
hanoi_stop_8954351028,172 Ngọc Khánh,,21.024216,105.819682,,
hanoi_stop_8757875261,339-341 Đê La Thành,,21.022905,105.821659,,
hanoi_stop_8958629855,Trạm Xe Bus Trường Đại Học Sư Phạm Thể Dục Thể Thao,,20.936441,105.712308,,
hanoi_stop_8958629856,Cổng Làng Thôn Thượng Đồng,,20.940854,105.708616,,
hanoi_stop_7848823525,Trạm Y Tế Xã Phụng Châu,,20.947160,105.707487,,
hanoi_stop_7868740589,Đối Diện Trường Trung học cơ sở Phụng Châu,,20.948566,105.703660,,
hanoi_stop_8958629860,Quán Bia hơi Nam Sơn,,20.946136,105.698088,,
hanoi_stop_8958629861,Trạm Xe Bus Chùa Vô Vi,,20.942019,105.692954,,
hanoi_stop_8958629862,Trạm Xe Bus UBND Xã Tiên Phương,,20.942046,105.684755,,
hanoi_stop_7893470200,Chùa Trăm Gian,,20.949007,105.681421,,
hanoi_stop_8958629863,Trạm cân - Thổ Ngõa - Tân Hòa - Quốc Oai,,20.956281,105.678827,,
hanoi_stop_8958629864,Trạm Xe Bus Chùa Am,,20.964548,105.678406,,
hanoi_stop_8958629865,Trạm Xe Bus Trường Mầm Non Tân Hòa,,20.968958,105.680196,,
hanoi_stop_8958629866,Trạm Xe Bus Miếu Xóm Nội,,20.973013,105.678178,,
hanoi_stop_8958629891,Trụ sở Đảng Ủy xã Cộng Hòa,,20.976961,105.675050,,
hanoi_stop_8958629892,Nhà nghỉ Ngọc Anh 79 - Xóm 1 Đồng Lư,,20.980601,105.667732,,
hanoi_stop_8958629899,Đối diện Cty CP dịch vụ vận tải & du lịch Hải Thiên,,20.977581,105.663324,,
hanoi_stop_8958629900,Đối diện trường Trung học cơ sở Đồng Quang,,20.978113,105.654626,,
hanoi_stop_8958629901,Đối diện Cổng làng Yên Nội,,20.982232,105.650194,,
hanoi_stop_8958629902,Trước trường Trung học phổ thông Quốc Oai 50m,,20.991437,105.643331,,
hanoi_stop_8808907366,Đối diện Trường Trung học cơ sở Sài Sơn,,21.028786,105.645043,,
hanoi_stop_8958629906,Thạch Cao Sơn Trang,,21.035920,105.648889,,
hanoi_stop_8958629907,Gần cửa xóm Chân Sông,,21.036487,105.653279,,
hanoi_stop_8958629908,Cổng làng Trại Đường Cối,,21.039551,105.655490,,
hanoi_stop_8958629909,Quán Đức Thảo - Thôn 1 Cát Quế,,21.046764,105.674054,,
hanoi_stop_8958629910,Trường Trung học phổ thông Vạn Xuân,,21.046788,105.678054,,
hanoi_stop_8958629911,Qua đối diện đường vào Trạm Vệ tinh Quốc gia VTI,,21.046894,105.690186,,
hanoi_stop_8958629912,Bia hơi Hà Nội - Huy Dừa Quán,,21.047122,105.698813,,
hanoi_stop_8958629913,Số 67 ngã 4 Sơn Đồng,,21.047390,105.702232,,
hanoi_stop_11553654401,Doanh trại QĐND Việt Nam - Phụng Châu,,20.941698,105.696201,,
hanoi_stop_11553654402,Tổng kho Gạch ốp lát - Đê mới - Tiên Phương - Hoài Đức,,20.941986,105.687924,,
hanoi_stop_11553654403,Trường Trung học phổ thông Cao Bá Quát,,20.959249,105.679744,,
hanoi_stop_11553653856,UBND xã Sài Sơn,,21.023819,105.646466,,
hanoi_stop_8959298037,Số 62 thôn Rô - Sơn Đồng,,21.047395,105.702551,,
hanoi_stop_8959298038,Đối diện 239 Xóm Rạch - Sơn Đồng,,21.047110,105.698289,,
hanoi_stop_8959298040,Nghĩa trang xã Cát Quế,,21.046941,105.690671,,
hanoi_stop_8959298041,Đối diện Trường Trung học phổ thông Vạn Xuân,,21.046852,105.678761,,
hanoi_stop_8959298042,Điện thoại Trần Quân - thôn 1 - Cát Quế,,21.046815,105.674115,,
hanoi_stop_8959298043,Trước cổng làng Đường Cối,,21.039665,105.656069,,
hanoi_stop_8959298044,Đối diện gần cửa xóm Chân Sông,,21.036618,105.653746,,
hanoi_stop_8959298045,Đối diện Thạch Cao Sơn Trang,,21.035994,105.648598,,
hanoi_stop_8808913237,Trường Trung học cơ sở Sài Sơn,,21.028485,105.644984,,
hanoi_stop_8959298049,Trước đối diện trường Trung học phổ thông Quốc Oai 50m,,20.991497,105.642989,,
hanoi_stop_8959298050,Cổng Làng Yên Nội - Đồng Quang,,20.982831,105.648966,,
hanoi_stop_8959298051,Trường Trung học cơ sở Đồng Quang,,20.977799,105.655021,,
hanoi_stop_8959298052,Qua Cty CP dịch vụ vận tải & du lịch Hải Thiên 80m,,20.977570,105.663774,,
hanoi_stop_8959298053,Đối diện nhà nghỉ Ngọc Anh 79 xóm 1,,20.980397,105.667667,,
hanoi_stop_8959298054,Đối diện trụ sở Đảng Ủy xã Cộng Hòa,,20.976647,105.675549,,
hanoi_stop_8959298055,Cổng làng Đình So,,20.973247,105.677931,,
hanoi_stop_8959298056,Miến dong làng So - An Việt Thị Tứ,,20.968848,105.680002,,
hanoi_stop_8959298057,Sa lon tóc Mai Hương,,20.964629,105.678173,,
hanoi_stop_8959298058,Trạm Xe Bus Trường Trung học phổ thông Cao Bá Quát,,20.959101,105.679719,,
hanoi_stop_7893470201,Đối diện chùa Trăm Gian,,20.949230,105.681326,,
hanoi_stop_8959298059,Đối diện Trụ sở Đảng Ủy xã Tiên Phương,,20.942023,105.684245,,
hanoi_stop_8959298060,Đối diện tổng kho gạch ốp lát - Đê mới - Tiên Phương,,20.941957,105.688537,,
hanoi_stop_7848823581,Trạm Xe Bus Chùa Vô Vi,,20.941901,105.693247,,
hanoi_stop_7848823582,Gần Doanh trại Quân Đội Việt Nam - Phụng Châu,,20.941690,105.696313,,
hanoi_stop_8959298061,Đối Diện quán bia hơi Nam Sơn - Xóm San - Phụng Châu,,20.945814,105.698010,,
hanoi_stop_7409610483,Trường Trung học cơ sở Phụng Châu,,20.948498,105.703775,,
hanoi_stop_7409610482,Qua UBND Xã Phụng Châu 50M,,20.947359,105.707373,,
